,SOURCE_ID,mag_abs,v_tan,l,b,g_rp
101869,751381442986288000,8.866495812113957,245.29669020220373,187.48571603189268,59.15831407072792,1.041913
101870,751383603355012992,8.890730489865206,145.22824442223003,187.28375372094635,59.234400821986306,1.0549164
101875,751385944112013824,8.599984042607112,164.4181511368039,187.3256523199551,59.13809227825988,0.9761715
101899,751410030288761600,9.875356955852233,102.16250068129693,187.07219601866942,60.06885237944047,1.120121
101905,751420819246602496,9.47839603723164,154.5638791014982,187.24372559731341,59.64669516947833,1.1681385
101923,751450849657919872,10.3206593249596,149.90643968384984,186.60555139822415,60.04051599207105,1.2442856
101926,751456892676827648,10.265033377013303,329.45683224404934,186.33994683640577,59.985592815609365,1.0090313
101965,751522725935255296,9.648060707759981,108.27325372185301,185.80130837493073,59.653184499313085,1.02281
101975,751533862785792512,9.469311893234178,139.65833232830494,185.48844610237606,59.70271401337308,1.1376038
101981,751538119098860672,8.339556760329117,117.10864232960239,185.01827484665,59.73461640033041,1.0186539
101983,751539493487860480,9.185825093892458,212.20101837278983,187.39748026356372,61.048225317731585,1.0074577
101986,751541795590342784,9.54352152013561,127.42958311537654,187.19396439668463,61.08203161857814,1.08745
101989,751545437722626048,9.307948105867577,152.56214208777288,187.0387343458235,61.07535555592888,0.95729256
101994,757632368453484928,8.530376274487036,104.65475552326166,189.4149091255003,69.8003865504071,1.0055885
102001,751551485036588288,9.242250838658105,113.30592468986359,186.93979446516153,61.1116601255426,1.1058006
102010,757646765183990016,9.881968218538702,124.49495429214315,189.0305903976183,69.66253718063368,1.1661739
102012,757647795976061056,10.360746903960312,144.39319255399982,189.26283866587184,69.57858817191679,1.0889416
102021,757657725940617856,8.861414240807832,146.34008096453948,188.55180816782868,69.6199637906763,1.0818958
102034,751583753125894656,11.201084205506081,282.3074861564035,186.0986059701205,61.36258832984595,1.1482067
102041,751589005870529280,8.786560628732818,287.7755314921671,185.8180905928575,61.40557467269312,1.0499306
102043,757685866566262912,10.12143676917464,198.89961326663393,189.37031003990765,68.95076263244322,1.1459846
102055,757700709973286656,10.334508817646483,100.92679295202839,188.86748873934593,69.36075184310315,1.1949158
102066,751612649665877376,9.736776416781048,107.37289992538852,186.4227784237174,60.80305838638275,1.1778679
102071,757716691546655360,8.689171134467951,190.4076746436535,188.41432720480793,69.23580233778537,0.9518604
102073,757717133928327808,9.459513468831112,121.1815132515176,188.2075446351773,69.29068694032546,1.0832462
102075,751616734179529856,9.682506126090843,119.64407596284255,186.32466774303532,60.66868910538115,1.2853851
102080,751622029874426880,8.613861268211657,107.41096973312834,186.26826124126583,60.758028722036784,0.99458027
102084,751625427193378816,8.612551448912455,117.1699294848415,185.9485694284467,60.76474690724592,1.0089378
102102,751650406723089408,10.404865316831895,141.24906251643404,185.67373622638405,60.929633701343015,1.129591
102118,751675867289821696,10.503510941027187,155.10724119760695,184.96434195259636,60.786192309751,1.1613464
102139,751717614371317760,9.746060848935837,250.107467615574,184.59620459483335,61.74624454266259,1.1548538
102145,751723872139065088,8.609543651578043,112.25341487995901,184.31306399643586,61.85412260026143,1.058403
102158,751744728500256640,8.529533053758755,104.90131619563353,183.71592398154831,61.670055584148784,1.1139345
102175,751777159798173056,9.250514410026309,156.3294762009016,184.254876955806,61.04953544413618,1.0984058
102188,751798565915331072,9.594597528263247,108.0658865899217,183.55618407112857,61.39887261302403,1.0942516
102194,751801898809982720,9.195654174199426,132.8639875293491,183.20782726763287,61.40471671887469,1.0525875
102201,751809870269273344,9.060362047932326,127.96600194248921,183.48756782389646,61.131290168376566,0.9867077
102202,751810248226401536,9.498287574979898,124.50597846973908,183.41792065627922,61.12191426052552,1.2097225
102203,751813894653106048,8.357716206498942,102.98114807304894,183.1868119875601,61.37052761869835,0.967556
102212,751836877023320064,11.010921137666987,120.07228952019113,185.17985239733875,60.49926536592069,0.99328995
102228,751873092187600256,9.77905756878566,181.66846662459258,184.91020604538318,60.486509680338024,1.0999508
102242,751891302848720256,9.659582322853275,106.66376643673523,185.44206594307104,60.05800437888844,1.1163845
102247,751908383934288768,9.887292203762897,122.53651414645167,185.09688366231043,59.936427618012,1.1236982
102273,751949924858037248,8.08997190486491,127.8886580681601,183.9251995966761,60.06719422461626,1.0099545
102281,751964836984782848,10.05893042260604,143.39194219013174,184.3601201113476,60.76939551355018,1.1806374
102285,751968406101583488,9.266821023162457,191.00577329855287,184.0153118549611,60.748163256100426,1.0091496
102304,751993389926937216,10.342723577100301,141.54879843132167,183.42266252293712,60.73557345094884,1.1109247
102309,752006206109327104,9.631850093876857,142.36665110550445,182.98336866441227,61.1426450736002,1.1058903
102314,752010393702359552,10.389137484065369,107.3226238090827,182.85609118750236,60.986982227962166,1.129839
102342,752052450022577792,8.720709131123058,177.90848988166857,183.0845979383502,60.36834682427875,1.0121231
102356,752079800378366720,9.541649973691928,137.60842132975142,182.27820665263397,60.72388503590885,1.108448
102371,758217033761893120,8.970128304846543,134.33917614079988,189.98840140357115,67.46900013223764,1.0121174
102394,758283592869876096,8.919766720631962,106.7634022962888,189.36164952439043,66.95354827600991,1.0608215
102399,758292728265107328,9.097904188808702,119.37980157556063,188.90931053082085,67.00149014152677,1.0308285
102414,758360176431567744,9.496686194889001,120.53011153966233,189.43564341176523,68.5078175316626,1.1749401
102432,758411342377248000,7.921783491471828,189.36857504497436,188.95645461924695,68.401315940744,0.98382187
102438,758421409780603776,8.895356678488586,127.44373150396952,189.26595015937176,67.99718649299415,0.96386147
102472,758473013812708608,9.902376709901063,167.54502244904702,187.99393285044874,69.08543920416714,0.93011665
102478,758479095486423936,10.206708228687113,319.7662558725538,187.62170752233254,69.21638067779483,0.97794914
102480,758480268012295424,9.00953970118773,201.96082496121244,187.58401966084574,69.14431674149299,1.0249672
102497,758506480197468672,9.421510513821492,127.13032354733895,188.51830357040748,68.5052138655479,1.1116009
102543,758599182771797632,9.135653144616867,148.47701433622754,189.24950781364976,67.415400894683,1.1035728
102560,758619871629306880,9.902350346927783,103.66289429400734,188.39254488260556,68.03897226673756,1.1651144
102563,758621654040803072,8.767129345427712,132.17211217653048,188.18594974475823,68.08506895354061,1.0128536
102583,758648420276932224,8.930890855944519,130.45367305769363,188.89316560490784,67.45375547019476,1.0533485
102605,758689926841037056,9.702189718634262,109.15321816483738,187.65506703881098,67.66555529793037,1.2125206
102634,752566093751013376,9.130839662002572,152.59173386436822,189.96473974973168,56.91233938163411,1.0742722
102644,752575370880394368,8.870040923202556,161.7721292545989,189.61597712018633,56.94931166904916,1.0424232
102645,758734285263235072,9.165351636324523,107.70351668379766,187.45010118844817,67.94933040358842,1.1107407
102673,758773871976674944,9.61242820489936,114.16315405174116,186.14245776809358,68.0588955017614,1.0414972
102676,758778643685131264,8.524706035802783,136.09396374488108,185.77299129727487,68.22827121705777,0.97906303
102684,758787237914907008,10.286649332326341,331.08686400748394,186.96198439086064,67.79083161221277,0.96206474
102687,758788504930422400,8.645337051514026,112.3121256773187,186.9407016690842,67.84258342957082,1.0118866
102702,752626635609735424,9.910088760592597,122.3517776435683,189.41261676870943,56.20581544769272,1.1876221
102714,758807196627849984,8.804985048154819,108.59212453281899,186.43884653201104,67.61733701840988,1.0683346
102731,752647973007273088,11.64748435924012,213.35609027452952,189.33167266311506,56.368640071600865,1.1873322
102756,758853101238157056,10.212589276762944,180.9531306593791,184.76958261787595,67.80125763957297,1.0247431
102777,758889286338285056,10.324969121203548,111.0752308045089,189.01690719428296,70.5283747910293,1.1723309
102791,752713497028315008,9.121677553380252,113.74343597995035,189.60582968393612,58.1194405446792,1.0405884
102803,752729547321217920,9.293923414091097,104.66087921341153,189.2747534119716,58.09722657289707,1.1229916
102826,752755076606849536,8.96179896489561,172.13050093691234,189.7640944241368,57.392270005483326,1.104105
102843,752766346601004160,8.947384397836064,148.07157513078096,189.47358429354693,57.32810148864153,0.977828
102850,758963331574375424,8.914371355708447,105.62373188402353,188.37307169384843,70.55198271485536,1.0913258
102855,752774279405546752,10.712222969649154,193.0350268457136,189.42775564485783,57.668504552480464,1.2332878
102856,758967622246229888,8.158442354589937,115.65258335162791,188.2007020125391,70.44617339528303,1.041563
102859,758969993068204032,10.207747574020807,119.62075900991611,187.81003857150336,70.48642148504007,1.0903425
102868,752783354671510016,11.51185384619119,156.2463244083487,189.02963867540922,57.787279716469726,1.2244854
102871,752784587327108864,10.431386730077705,146.4081221117198,188.96775872279392,57.78146802639209,1.1714363
102874,752789127107535232,10.293628177779262,163.98920205410707,189.0912013954767,57.58494355724735,1.1455383
102887,758994289698616448,10.526198216764602,171.89766091103334,187.079901269331,70.34060488154421,1.1969166
102909,759011538287047424,8.618147568839333,105.52998981826326,186.88040269260244,71.1573330133343,1.0479126
102913,759014832526882816,9.237622796557535,104.95834238747932,186.43345403455245,71.15243732493158,1.0094872
102929,752825887732758400,9.761075409125397,173.3316485844889,188.94413001125812,58.19824723142652,1.0731392
102930,759026038096333568,9.997669398605428,255.76612899307182,186.56572690119,71.1232719714569,1.0750332
102937,759031393920804736,9.667538424167695,122.88789493785788,186.350161853803,70.96482628844961,1.0684977
102946,759039541473792896,10.565116567020603,103.17867819329477,186.08358583429487,71.2701557496735,1.2143402
102961,759050158632951424,9.92932251053389,211.15244995698126,186.29286383908135,71.14304351059755,1.0823689
102976,752866432223720576,8.6041864631514,103.2102022037919,188.15299729753823,58.54481090358554,1.0096455
102988,759078776000029440,9.264228317211487,117.9578204407399,186.21772480028022,70.92901022880515,1.0694103
102997,759082555571268736,8.617808472338414,119.22179082444849,186.1481031368055,70.7341522794098,1.141037
103002,759087262855155712,9.010461067230764,171.48450216454864,186.498707601079,70.53523720286887,1.0643845
103010,752896153397974912,8.808616213710174,110.94247495314094,188.36556341827355,57.850554986390485,1.0858154
103046,752927317679964288,9.417509979066818,146.5077079234619,187.30655090633084,58.31953043328617,1.1051369
103064,752937934839110144,8.787989512243016,100.78826373853514,187.42053322436573,58.15954083628423,1.0418282
103086,759164125590161664,9.103660383501282,125.87931782992388,187.69027968001294,69.74161960707184,1.1449566
103097,759172891618426624,10.000197531955255,208.5904949332901,187.02411249531423,69.8691257532527,1.1221542
103103,759176533750713600,8.502383097209151,113.63474038080484,187.25655901915928,70.21754618609944,1.0097675
103110,752970679669890176,9.393100003086825,112.91429847594648,188.94418283489634,57.00752801936156,1.0964279
103165,759224907967407872,8.750695227274992,136.5232355226217,186.87146659657034,69.66540219539405,0.9592743
103180,753025350308941824,9.255892672860057,114.21401057287525,188.65232398944008,57.00608971912231,1.047121
103193,753034760582025984,9.384185500261278,153.7264132944735,188.68043867193154,56.67446471011755,1.0398426
103197,759252327038313344,8.789236611847368,138.02165320902444,185.95001988747094,69.74559058116627,1.0275555
103202,759259370784683776,9.067316390991746,110.97276613855792,185.63545906430485,69.87562844778563,1.0067387
103210,753046928224615424,9.026363642127652,167.79111269971392,188.22480927876876,56.74659174594598,1.0349655
103211,753048435758059904,10.599965968295287,101.5654032266371,188.10579188308068,56.73339900150849,1.2073326
103216,759265864775588352,9.840030872039456,124.09024267926911,186.2196651345925,69.54062894484338,1.1141033
103217,759269506907864576,8.603725580608472,132.92501662913347,185.70060847184533,69.57695665766461,0.9510937
103223,753053937611228032,9.434911681417859,185.5185472329473,188.10783220233935,57.193246234191676,0.9271412
103226,753055273346004864,10.284549050031881,102.34336255286554,187.99530042839544,57.147736349474954,1.1916447
103227,753055277641025152,11.53174221223253,104.38274121153903,188.00046263157583,57.15011384679508,1.2243404
103232,753054689230427008,9.763869216954454,107.30314644939475,188.10554322690786,57.119163690796114,1.0900784
